DEPTH,CALI,DENC,DENS,DTC,GR,NEUT,SP
7013.0,14.2537,0.0,2.0507,70.9082,14.107,-0.017,23.0719
7013.5,14.1363,-0.002,2.0497,70.4598,14.107,-0.0184,22.5418
7014.0,13.9603,-0.007,2.0419,70.1111,14.107,-0.0216,23.0719
7014.5,13.9603,-0.002,2.0283,67.5702,13.8118,-0.0263,23.0719
7015.0,13.9603,0.007,2.0477,66.9225,14.0086,-0.0281,23.0719
7015.5,14.0776,0.0,2.0477,67.0222,13.2215,-0.0289,23.0719
7016.0,14.0776,-0.006,2.0312,66.4243,13.2215,-0.0291,23.337
7016.5,13.9603,0.0,2.0303,66.7233,13.2215,-0.0293,23.337
7017.0,13.6669,0.004,2.04,65.9261,13.2215,-0.0293,23.337
7017.5,13.6669,-0.001,2.0458,66.2251,12.7296,-0.0289,23.337
7018.0,13.6669,-0.007,2.0419,66.1254,12.2376,-0.0285,23.6021
7018.5,13.6669,-0.005,2.0361,66.0258,12.1392,-0.0277,23.6021
7019.0,13.6669,-0.001,2.0429,66.7233,12.7296,-0.0263,23.6021
7019.5,13.6669,0.007,2.038,67.919,13.1231,-0.0245,23.6021
7020.0,13.7842,0.007,2.0458,68.0186,13.1231,-0.0235,23.6021
7020.5,14.019,0.008,2.0536,68.8157,13.6151,-0.0241,23.6021
7021.0,13.7842,-0.001,2.039,68.1182,14.0086,-0.0271,23.6021
7021.5,13.5495,-0.001,2.0341,67.3709,14.3038,-0.0281,24.1322
7022.0,13.4908,-0.002,2.038,65.9261,14.107,-0.0287,24.1322
7022.5,13.4908,0.0,2.038,65.976,13.1231,-0.0289,23.6021
7023.0,13.4908,0.0,2.038,65.9261,12.0408,-0.0289,23.337
7023.5,13.4908,0.003,2.0458,66.524,11.2537,-0.0291,23.8672
7024.0,13.4908,-0.002,2.04,66.6236,11.9424,-0.0293,24.1322
7024.5,13.4908,-0.003,2.0419,65.9261,13.1231,-0.0291,24.1322
7025.0,13.4908,0.001,2.0477,65.976,13.2215,-0.0291,24.1322
7025.5,13.4908,0.004,2.0487,66.3247,12.7296,-0.0293,23.8672
7026.0,13.4908,0.005,2.0468,66.4243,12.0408,-0.0297,24.1322
7026.5,13.4908,0.0,2.0351,66.2251,11.2537,-0.0299,24.1322
7027.0,13.5495,0.0,2.0264,66.0258,10.1714,-0.0299,24.3973
7027.5,13.6082,0.001,2.039,65.5276,9.7779,-0.0301,24.3973
7028.0,13.6669,0.005,2.0468,65.4279,9.9746,-0.0299,24.6624
7028.5,13.7842,0.004,2.0429,65.4279,10.1714,-0.0291,24.6624
7029.0,13.6082,0.004,2.0322,65.6272,10.8602,-0.0289,24.6624
7029.5,13.4908,0.009,2.0438,66.3247,11.2537,-0.0297,24.6624
7030.0,13.4908,-0.001,2.0341,66.524,12.336,-0.0299,24.6624
7030.5,13.4908,-0.004,2.0322,66.5738,13.0247,-0.0293,24.6624
7031.0,13.4908,0.0,2.04,65.976,12.7296,-0.0295,25.1925
7031.5,13.4908,-0.002,2.0341,66.7233,11.9424,-0.0293,25.1925
7032.0,13.5495,-0.01,2.0351,66.9225,11.1553,-0.0291,25.1925
7032.5,13.4908,-0.016,2.0264,66.9225,11.3521,-0.0287,24.9275
7033.0,13.5495,-0.008,2.0225,66.9225,11.1553,-0.0283,24.9275
7033.5,13.6082,-0.003,2.0312,67.1218,11.0569,-0.0277,25.1925
7034.0,13.6669,-0.01,2.0303,67.3211,11.3521,-0.0265,24.9275
7034.5,13.7842,-0.015,2.0273,67.3211,12.336,-0.0249,25.4576
7035.0,13.7842,-0.008,2.0273,68.4172,13.3199,-0.0231,25.1925
7035.5,13.7255,0.0,2.0244,68.2179,14.2054,-0.0225,25.1925
7036.0,13.7842,-0.005,2.0341,68.3175,13.8118,-0.0231,25.4576
7036.5,13.3734,-0.001,2.0419,67.0222,13.2215,-0.0249,25.7227
7037.0,13.3734,-0.003,2.0477,66.8229,12.9263,-0.0265,25.7227
7037.5,13.3734,-0.005,2.0438,66.9225,12.2376,-0.0277,25.9878
7038.0,13.3734,-0.009,2.04,66.524,11.3521,-0.0283,26.2528
7038.5,13.3734,-0.004,2.0273,66.524,10.073,-0.0291,26.2528
7039.0,13.3734,-0.002,2.0341,65.976,9.5811,-0.0297,26.2528
7039.5,13.3734,0.003,2.038,65.976,9.9746,-0.0299,26.2528
7040.0,13.3734,0.009,2.0516,65.976,10.4666,-0.0301,26.5179
7040.5,13.3734,-0.001,2.0468,65.9261,10.2698,-0.0305,26.783
7041.0,13.3734,-0.009,2.0351,65.8265,10.3682,-0.0309,26.783
7041.5,13.3734,-0.01,2.0341,65.9261,10.2698,-0.0307,26.783
7042.0,13.3734,-0.01,2.0225,65.7767,9.7779,-0.0305,26.783
7042.5,13.3734,0.003,2.0264,65.6272,9.5811,-0.0305,26.783
7043.0,13.3734,-0.003,2.0303,66.3745,9.6795,-0.0305,26.783
7043.5,13.3734,-0.014,2.0186,66.3247,9.7779,-0.0303,27.0481
7044.0,13.3734,-0.018,2.0118,66.5738,10.565,-0.0307,27.3132
7044.5,13.3734,-0.008,2.0186,66.5738,11.2537,-0.0303,26.783
7045.0,13.3734,-0.003,2.0196,66.3745,11.5489,-0.0293,26.783
7045.5,13.3734,0.003,2.0312,66.7233,11.9424,-0.0285,27.3132
7046.0,13.3734,-0.006,2.0244,64.7803,12.9263,-0.0267,27.3132
7046.5,13.3734,-0.003,2.0225,64.8301,13.1231,-0.0231,27.3132
7047.0,13.3734,-0.005,2.0264,64.3319,13.6151,-0.0172,27.5782
7047.5,13.5495,-0.005,2.0322,64.1326,14.6974,-0.0077,27.8433
7048.0,13.6669,0.005,2.0429,69.6128,15.878,0.0073,27.8433
7048.5,14.019,0.012,2.0652,77.2852,18.3378,0.0471,27.8433
7049.0,14.2537,0.0,2.0944,85.9041,21.3879,0.0805,27.8433
7049.5,13.6669,-0.009,2.0983,87.2493,24.2412,0.0659,27.8433
7050.0,14.019,-0.001,2.0769,76.1393,26.6025,-0.0028,27.8433
7050.5,13.7842,-0.001,2.039,64.7803,26.9961,-0.021,28.3735
7051.0,13.6082,0.001,2.0186,64.9297,24.7331,-0.0257,28.3735
7051.5,13.6082,0.005,2.039,64.6308,20.5024,-0.0263,28.6385
7052.0,13.6082,0.0,2.0438,65.677,16.2716,-0.0261,28.3735
7052.5,13.6669,0.001,2.0507,65.8265,13.9102,-0.0261,28.3735
7053.0,13.6082,-0.003,2.0536,66.0756,13.4183,-0.0261,27.8433
7053.5,13.5495,0.001,2.0536,65.9261,13.7135,-0.0263,28.3735
7054.0,13.5495,0.003,2.0545,65.5774,11.9424,-0.0269,28.6385
7054.5,13.5495,0.001,2.0468,65.5774,11.8441,-0.0275,28.6385
7055.0,13.5495,-0.007,2.0429,65.3781,11.9424,-0.0281,28.6385
7055.5,13.6082,-0.001,2.038,66.0258,11.5489,-0.0289,28.6385
7056.0,13.6082,0.002,2.0273,66.2251,10.9585,-0.0293,28.6385
7056.5,13.6082,-0.001,2.0438,66.4742,10.4666,-0.0299,28.3735
7057.0,13.6082,-0.002,2.0351,66.7731,10.3682,-0.0305,28.6385
7057.5,13.6082,0.001,2.0419,66.4243,11.0569,-0.0305,28.6385
7058.0,13.6669,-0.007,2.0429,66.1752,11.6473,-0.0305,29.1687
7058.5,13.6669,-0.016,2.0303,66.3247,10.6634,-0.0305,29.4338
7059.0,13.6669,-0.016,2.0196,65.9261,10.1714,-0.0305,29.6988
7059.5,13.6669,-0.014,2.0186,65.4279,10.6634,-0.0303,29.6988
7060.0,13.7255,-0.007,2.0186,65.3781,11.2537,-0.0305,29.6988
7060.5,13.7842,-0.001,2.0147,65.2287,11.2537,-0.0301,29.6988
7061.0,13.8429,-0.004,2.0166,66.1752,11.4505,-0.0299,29.9639
7061.5,13.8429,0.009,2.0264,66.7233,12.0408,-0.0295,29.9639
7062.0,13.7842,0.007,2.0225,67.5204,12.1392,-0.0289,29.6988
7062.5,13.9016,0.009,2.0166,67.3709,12.7296,-0.0285,29.9639
7063.0,13.6669,0.009,2.0234,67.3211,13.7135,-0.0285,30.229
7063.5,13.6669,0.005,2.0225,67.1717,14.3038,-0.0283,29.9639
7064.0,13.6669,0.007,2.0341,66.9225,13.0247,-0.0287,30.229
7064.5,13.6669,0.001,2.0361,66.3745,12.6312,-0.0301,29.9639
7065.0,13.7842,-0.002,2.0303,66.4243,11.4505,-0.0305,30.229
7065.5,13.7842,0.006,2.038,66.1752,11.0569,-0.0303,29.6988
7066.0,13.4908,0.005,2.0429,65.976,10.9585,-0.0301,29.9639
7066.5,13.5495,-0.004,2.0341,65.7767,11.0569,-0.0301,29.6988
7067.0,13.5495,-0.008,2.0244,65.5774,11.0569,-0.0305,29.6988
7067.5,13.4908,-0.004,2.0351,65.8265,11.3521,-0.0305,29.6988
7068.0,13.5495,-0.005,2.0409,65.8265,11.2537,-0.0303,29.4338
7068.5,13.5495,-0.005,2.04,65.976,11.1553,-0.0307,29.6988
7069.0,13.5495,-0.007,2.038,65.9261,10.8602,-0.0307,29.6988
7069.5,13.6082,-0.003,2.0341,66.3247,10.6634,-0.0309,30.4941
7070.0,13.6082,0.006,2.0419,66.524,10.565,-0.0305,30.4941
7070.5,13.3734,0.002,2.0361,66.7233,9.9746,-0.0303,30.4941
7071.0,13.3734,-0.001,2.039,66.7233,10.565,-0.0303,30.4941
7071.5,13.3734,0.002,2.0429,65.8265,10.073,-0.0301,30.4941
7072.0,13.3734,0.005,2.0497,65.5276,8.8924,-0.0299,30.4941
7072.5,13.3734,0.0,2.0575,65.8265,8.4988,-0.0299,30.7591
7073.0,13.3734,-0.01,2.0497,65.129,8.6956,-0.0291,30.4941
7073.5,13.3734,-0.009,2.0419,64.8301,9.9746,-0.0281,30.7591
7074.0,13.4321,0.0,2.0477,65.5276,10.7618,-0.0259,31.0242
7074.5,13.5495,0.003,2.0429,65.7767,11.7457,-0.0226,30.7591
7075.0,13.6082,-0.003,2.0361,67.5204,13.1231,-0.0174,30.7591
7075.5,13.7842,-0.003,2.0322,71.8049,14.8941,-0.0099,31.0242
7076.0,13.8429,0.012,2.0468,74.1465,18.6329,0.0002,31.0242
7076.5,13.9016,0.013,2.073,81.3206,22.9621,0.0196,30.7591
7077.0,14.1363,0.012,2.0808,82.9149,27.7832,0.0338,31.0242
7077.5,13.9016,0.011,2.0788,77.6837,32.014,0.0253,31.2893
7078.0,13.4321,0.003,2.0779,74.4952,32.014,0.0148,31.5544
7078.5,13.6669,0.006,2.0827,70.0114,28.472,-0.0028,31.0242
7079.0,13.6669,0.014,2.0769,68.6164,19.5185,-0.0164,31.0242
7079.5,13.6082,0.006,2.0497,68.9154,16.6652,-0.0208,31.0242
7080.0,13.6082,0.011,2.0536,67.8193,15.4845,-0.022,31.5544
7080.5,13.6082,0.015,2.0575,66.524,14.4022,-0.0239,31.5544
7081.0,13.6669,0.013,2.0555,66.5738,14.3038,-0.0255,31.0242
7081.5,13.6082,-0.001,2.0351,66.8727,13.2215,-0.0263,31.2893
7082.0,13.6082,0.001,2.0303,66.7233,11.7457,-0.0267,31.2893
7082.5,13.6082,0.003,2.0497,66.3247,11.9424,-0.0261,31.0242
7083.0,13.4908,-0.003,2.0507,66.524,12.7296,-0.0253,30.7591
7083.5,13.5495,0.001,2.04,67.0222,12.4344,-0.0253,30.7591
7084.0,13.5495,0.001,2.0341,66.7233,12.0408,-0.0259,31.0242
7084.5,13.5495,-0.002,2.038,66.5738,11.9424,-0.0269,30.7591
7085.0,13.5495,0.003,2.0351,66.5738,11.7457,-0.0287,31.0242
7085.5,13.5495,-0.004,2.0351,65.976,11.9424,-0.0295,30.7591
7086.0,13.5495,-0.013,2.0244,65.5276,11.7457,-0.0295,31.0242
7086.5,13.5495,-0.004,2.0264,65.9261,11.4505,-0.0295,31.0242
7087.0,13.6082,-0.011,2.04,65.7269,11.2537,-0.0293,31.0242
7087.5,13.7255,-0.01,2.0429,66.3247,11.6473,-0.0291,31.5544
7088.0,13.7842,-0.005,2.038,66.1254,11.9424,-0.0291,31.5544
7088.5,13.7255,-0.008,2.038,65.976,11.2537,-0.0289,31.8195
7089.0,13.7255,-0.003,2.0341,66.1254,9.9746,-0.0281,31.5544
7089.5,13.6669,-0.001,2.038,66.7731,9.5811,-0.0273,31.8195
7090.0,13.6669,0.005,2.0497,68.4172,10.7618,-0.0257,31.8195
7090.5,13.6082,0.015,2.0507,67.919,11.9424,-0.0241,31.5544
7091.0,13.4908,0.019,2.0438,67.8193,11.9424,-0.0231,32.0845
7091.5,13.3734,0.006,2.04,66.3745,12.5328,-0.0233,31.8195
7092.0,13.3734,-0.005,2.04,66.5738,13.8118,-0.0249,31.8195
7092.5,13.3734,0.006,2.0516,66.1752,15.2877,-0.0265,31.5544
7093.0,13.3734,0.009,2.0614,66.0258,16.0748,-0.0275,31.0242
7093.5,13.3734,0.004,2.0545,66.2251,16.7635,-0.0285,31.0242
7094.0,13.3734,-0.004,2.0458,66.1752,17.3539,-0.0289,31.5544
7094.5,13.3734,-0.007,2.0419,66.0258,17.9442,-0.0281,30.7591
7095.0,13.4321,-0.004,2.039,65.8265,17.9442,-0.0277,30.7591
7095.5,13.5495,0.001,2.0458,65.9261,16.1732,-0.0269,31.0242
7096.0,13.5495,0.003,2.0507,66.1254,15.9764,-0.0255,31.8195
7096.5,13.6082,-0.003,2.0477,66.8229,16.6652,-0.0239,31.5544
7097.0,13.7842,0.007,2.0545,68.0186,17.4523,-0.0223,31.0242
7097.5,13.6669,0.009,2.0662,68.3175,17.3539,-0.0208,31.5544
7098.0,13.7842,0.005,2.0779,68.6164,17.8458,-0.0206,31.5544
7098.5,13.8429,0.003,2.073,68.3175,17.7474,-0.0214,31.8195
7099.0,13.9016,-0.002,2.0536,68.2179,16.6652,-0.022,31.8195
7099.5,13.8429,0.001,2.038,67.3709,17.1571,-0.0223,31.8195
7100.0,13.8429,0.003,2.0351,67.5204,17.6491,-0.0233,31.8195
7100.5,13.9016,-0.004,2.0303,66.6236,18.6329,-0.0239,31.8195
7101.0,13.7842,-0.006,2.0244,66.5738,19.1249,-0.0239,31.8195
7101.5,13.9016,-0.007,2.0166,66.5738,19.912,-0.0239,31.8195
7102.0,14.0776,0.005,2.0312,67.7197,21.4863,-0.0223,31.8195
7102.5,13.9603,0.013,2.0507,69.5132,23.3557,-0.02,31.8195
7103.0,13.9603,0.021,2.0652,70.8085,24.7331,-0.0192,31.8195
7103.5,13.7842,0.01,2.0555,73.8974,24.5364,-0.0188,32.0845
7104.0,14.2537,0.007,2.0497,68.9652,24.2412,-0.0188,32.0845
7104.5,14.3711,0.013,2.0545,67.62,22.9621,-0.0192,32.0845
7105.0,14.2537,0.012,2.0477,66.7731,21.2895,-0.0198,31.8195
7105.5,14.0776,0.009,2.0429,65.0294,20.5024,-0.0204,31.5544
7106.0,13.8429,0.01,2.0458,66.4243,19.5185,-0.0202,31.0242
7106.5,13.7842,0.006,2.0322,74.6945,17.9442,-0.02,31.8195
7107.0,13.9016,0.004,2.0322,76.7372,17.1571,-0.0202,32.0845
7107.5,13.9603,0.014,2.0438,76.787,18.2394,-0.0184,31.0242
7108.0,14.019,0.02,2.0536,76.9364,19.5185,-0.0152,31.8195
7108.5,13.6669,0.027,2.0749,72.7017,20.6007,-0.0117,31.5544
7109.0,13.8429,0.011,2.073,70.6093,21.1911,-0.0115,31.5544
7109.5,13.9016,0.006,2.0614,68.9154,20.5024,-0.0133,31.8195
7110.0,13.9016,0.012,2.0623,69.1146,18.5346,-0.0154,31.8195
7110.5,13.8429,0.0,2.0555,68.7161,17.4523,-0.0166,32.0845
7111.0,13.8429,0.004,2.0555,67.5204,16.0748,-0.0188,32.0845
7111.5,13.6082,0.01,2.0633,66.1254,14.9925,-0.0225,32.3496
7112.0,13.5495,0.004,2.0497,66.5738,14.4022,-0.0251,32.6147
7112.5,13.6082,0.002,2.038,65.976,14.7957,-0.0265,32.6147
7113.0,13.6082,0.007,2.0477,65.5774,14.8941,-0.0269,32.8798
7113.5,13.6669,0.001,2.0497,64.9796,14.6974,-0.0269,32.8798
7114.0,13.7842,-0.003,2.0438,63.9832,13.8118,-0.0257,33.1448
7114.5,13.7842,0.003,2.038,66.3745,13.8118,-0.0237,33.1448
7115.0,13.9603,0.009,2.038,68.0186,14.6974,-0.0214,33.1448
7115.5,14.2537,0.03,2.039,68.8655,15.3861,-0.0184,33.4099
7116.0,14.4884,0.039,2.0691,69.9118,16.6652,-0.0154,33.675
7116.5,14.4297,0.037,2.0575,67.919,17.9442,-0.0148,33.675
7117.0,13.8429,0.031,2.0429,66.524,17.8458,-0.021,33.675
7117.5,13.9016,0.015,2.0283,66.3247,16.8619,-0.0263,33.675
7118.0,13.6082,0.009,2.0225,66.1254,15.4845,-0.0267,33.1448
7118.5,13.9603,-0.001,2.0264,66.3745,14.7957,-0.0269,33.1448
7119.0,13.7842,0.005,2.0234,65.976,14.9925,-0.0269,33.675
7119.5,13.6669,0.011,2.0322,65.2287,15.6813,-0.0269,33.9401
7120.0,13.9016,0.007,2.0303,67.3709,16.8619,-0.0279,34.2051
7120.5,13.6082,0.01,2.0225,68.3175,18.141,-0.0283,34.2051
7121.0,13.6669,0.003,2.0186,68.9154,19.4201,-0.0279,34.2051
7121.5,13.7842,0.004,2.0225,67.8193,19.6169,-0.0281,34.2051
7122.0,13.9016,0.0,2.0264,67.0222,18.141,-0.0295,34.4702
7122.5,13.8429,-0.008,2.0303,65.5276,15.5829,-0.0297,34.7353
7123.0,13.9603,-0.003,2.0312,65.4279,15.2877,-0.0297,34.7353
7123.5,13.5495,0.007,2.0429,65.7269,15.7796,-0.0295,35.0004
7124.0,13.6669,0.01,2.0458,67.1218,15.878,-0.0291,35.2654
7124.5,13.8429,0.01,2.0458,67.3211,16.2716,-0.0285,35.2654
7125.0,13.9016,0.013,2.0477,67.919,16.7635,-0.0273,35.2654
7125.5,13.7255,-0.001,2.0419,69.7125,17.4523,-0.0259,35.2654
7126.0,13.8429,0.003,2.038,67.3709,17.5507,-0.0257,35.7956
7126.5,13.9603,0.005,2.0419,65.9261,16.8619,-0.0273,35.7956
7127.0,13.9603,0.005,2.0487,65.3781,16.2716,-0.0285,36.0607
7127.5,13.9016,0.016,2.0419,65.7767,15.1893,-0.0293,36.3257
7128.0,13.8429,0.011,2.0497,65.8265,13.5167,-0.0301,36.3257
7128.5,13.9016,-0.008,2.039,66.5738,13.1231,-0.0305,36.3257
7129.0,13.7255,-0.009,2.0225,65.3283,13.5167,-0.0297,36.5908
7129.5,13.7842,-0.005,2.04,64.9796,14.3038,-0.0285,36.5908
7130.0,13.7842,-0.002,2.0497,65.4279,15.0909,-0.0263,37.121
7130.5,13.7842,0.0,2.0497,64.033,16.5668,-0.0226,37.121
7131.0,13.7842,0.005,2.0477,69.7125,18.141,-0.0168,37.3861
7131.5,13.9016,0.006,2.0536,83.8615,20.2072,-0.0075,37.3861
7132.0,14.1363,0.015,2.0662,88.0962,23.3557,0.0117,37.9162
7132.5,14.3711,0.019,2.1099,88.694,27.1929,0.0627,37.9162
7133.0,13.7842,0.014,2.1245,85.0571,29.5542,0.0947,37.9162
7133.5,14.1363,0.019,2.1177,66.9225,29.3575,0.0544,37.9162
7134.0,14.4297,0.019,2.0866,64.7803,24.6347,-0.014,37.9162
7134.5,14.5471,0.008,2.0652,65.7269,19.8136,-0.0277,38.1813
7135.0,14.4884,0.003,2.0497,66.8229,17.0587,-0.0281,37.9162
7135.5,14.4884,-0.004,2.0497,67.0222,16.9603,-0.0275,37.9162
7136.0,14.4297,-0.006,2.0438,68.2179,17.7474,-0.0269,37.9162
7136.5,14.4884,-0.007,2.04,67.1218,18.2394,-0.0271,37.9162
7137.0,14.4297,-0.005,2.0429,66.6236,17.8458,-0.0273,37.9162
7137.5,14.2537,-0.007,2.0429,66.2251,16.8619,-0.0283,37.9162
7138.0,14.2537,0.0,2.0419,66.3247,15.878,-0.0291,37.9162
7138.5,14.2537,0.001,2.0429,66.6236,15.0909,-0.0297,37.9162
7139.0,14.3124,-0.003,2.038,66.1254,14.599,-0.0299,37.9162
7139.5,14.2537,-0.004,2.038,66.3247,13.7135,-0.0301,37.9162
7140.0,14.0776,-0.004,2.0341,66.3247,13.1231,-0.0299,37.9162
7140.5,14.0776,0.0,2.0438,66.2251,13.0247,-0.0299,37.9162
7141.0,14.019,-0.002,2.0419,66.2251,13.1231,-0.0299,38.1813
7141.5,14.019,0.007,2.0429,66.524,12.7296,-0.0297,38.1813
7142.0,14.0776,0.003,2.0419,67.0222,12.0408,-0.0291,38.1813
7142.5,13.9603,0.007,2.0458,66.6236,13.0247,-0.0285,38.1813
7143.0,13.9603,0.008,2.0614,66.524,13.2215,-0.0289,38.1813
7143.5,13.9016,-0.007,2.0429,66.3247,13.3199,-0.0293,38.1813
7144.0,13.6669,-0.005,2.0361,66.1752,12.9263,-0.0293,38.1813
7144.5,13.6669,-0.007,2.0477,66.0258,12.4344,-0.0293,38.1813
7145.0,13.6669,-0.01,2.0497,65.976,11.7457,-0.0295,38.4464
7145.5,13.5495,0.0,2.0536,65.6272,11.5489,-0.0299,38.1813
7146.0,13.5495,0.004,2.0633,65.976,11.1553,-0.0301,38.4464
7146.5,13.5495,-0.001,2.0536,65.6272,10.3682,-0.0299,38.4464
7147.0,13.4908,0.004,2.0545,66.1752,10.9585,-0.0291,38.4464
7147.5,13.4908,0.005,2.0652,66.2251,11.7457,-0.0285,38.4464
7148.0,13.5495,-0.004,2.0477,66.524,11.5489,-0.0279,38.4464
7148.5,13.6082,0.0,2.0468,66.9225,11.3521,-0.0273,38.4464
7149.0,13.5495,-0.001,2.0468,66.7731,11.4505,-0.0269,38.7114
7149.5,13.3734,-0.004,2.0264,66.0258,12.2376,-0.0267,38.7114
7150.0,13.3734,-0.01,2.0341,66.0258,13.9102,-0.0261,38.7114
7150.5,13.3734,-0.005,2.0351,65.9261,14.5006,-0.0255,38.7114
7151.0,13.4321,-0.006,2.039,66.8229,14.4022,-0.0249,38.7114
7151.5,13.3734,-0.009,2.0429,66.3745,13.9102,-0.0241,38.7114
7152.0,13.3734,-0.005,2.04,65.9261,14.4022,-0.0243,38.9765
7152.5,13.3734,-0.002,2.0497,66.1254,15.0909,-0.0241,39.2416
7153.0,13.3734,0.004,2.0497,66.3247,15.9764,-0.0237,39.2416
7153.5,13.4321,-0.003,2.0516,66.0258,16.6652,-0.022,39.2416
7154.0,13.5495,0.005,2.0497,68.3175,17.9442,-0.0188,39.5067
7154.5,13.8429,0.002,2.038,74.1465,20.3056,-0.0136,39.5067
7155.0,14.1363,0.009,2.0429,76.2888,25.3235,-0.0047,39.5067
7155.5,14.0776,0.007,2.0497,77.7834,29.8494,0.017,39.5067
7156.0,14.019,0.006,2.0662,85.107,34.1786,0.0607,39.5067
7156.5,14.1363,0.007,2.0779,90.637,36.8351,0.0868,39.5067
7157.0,14.2537,0.018,2.0924,96.4162,37.7206,0.1025,39.2416
7157.5,14.0776,0.039,2.0808,90.0392,36.9335,0.1327,38.9765
7158.0,14.6058,0.037,2.0788,82.4665,36.4415,0.1612,38.7114
7158.5,14.6058,0.038,2.04,73.6981,33.9818,0.1509,38.4464
7159.0,14.0776,0.025,2.0584,68.5666,28.8655,0.074,38.4464
7159.5,14.195,0.038,2.0779,69.015,23.946,0.0051,38.4464
7160.0,14.0776,0.037,2.0769,68.3175,20.9943,-0.0127,38.1813
7160.5,14.0776,0.019,2.0468,66.1752,19.7152,-0.0192,38.1813
7161.0,14.019,-0.003,2.0244,65.129,19.0265,-0.0214,37.9162
7161.5,13.9603,-0.005,2.0264,64.5312,19.4201,-0.0192,37.9162
7162.0,14.019,-0.003,2.0341,72.1039,20.6991,-0.0132,37.9162
7162.5,14.019,0.006,2.0468,73.5985,23.2573,-0.0022,37.6511
7163.0,14.2537,0.008,2.0769,86.2528,27.0945,0.0249,37.9162
7163.5,14.4884,0.012,2.0827,89.4414,30.4397,0.0698,37.6511
7164.0,14.7232,0.046,2.1012,82.6658,32.8011,0.0795,37.3861
7164.5,14.4884,0.07,2.0886,78.6802,32.8011,0.053,37.3861
7165.0,14.6058,0.045,2.0273,67.1218,30.9317,-0.001,37.3861
7165.5,13.9603,0.014,1.9807,65.4279,27.1929,-0.0218,37.121
7166.0,14.1363,0.013,1.9953,64.9796,21.3879,-0.0265,37.3861
7166.5,14.3711,0.007,2.0244,65.7767,21.3879,-0.0255,37.121
7167.0,14.5471,0.004,2.0264,66.2251,16.9603,-0.0237,37.121
7167.5,14.195,0.004,2.0303,67.3709,15.0909,-0.022,37.121
7168.0,14.195,-0.005,2.0273,68.7161,15.1893,-0.0216,36.8559
7168.5,14.4884,-0.006,2.0322,69.7125,15.878,-0.0225,36.8559
7169.0,14.2537,0.001,2.0468,69.7623,16.4684,-0.0226,37.121
7169.5,14.0776,0.014,2.0536,69.2143,16.6652,-0.0228,37.121
7170.0,14.1363,0.017,2.0701,67.5204,16.7635,-0.0245,36.8559
7170.5,14.2537,0.009,2.0477,66.4243,17.1571,-0.0273,36.5908
7171.0,14.3124,0.001,2.0312,65.8265,16.4684,-0.0289,36.3257
7171.5,14.0776,-0.006,2.0234,65.9261,14.7957,-0.0295,36.3257
7172.0,14.019,-0.002,2.0303,66.1254,14.2054,-0.0293,36.3257
7172.5,14.0776,-0.005,2.0341,66.0258,14.7957,-0.0291,36.0607
7173.0,14.0776,-0.008,2.0322,65.6272,15.0909,-0.0283,36.0607
7173.5,14.019,-0.004,2.0312,65.6272,15.0909,-0.0271,36.0607
7174.0,14.0776,-0.003,2.038,68.5666,15.1893,-0.0255,36.0607
7174.5,14.2537,-0.007,2.0118,69.5132,15.6813,-0.0233,36.0607
7175.0,14.6058,0.002,2.0186,69.1146,16.6652,-0.0226,36.0607
7175.5,14.5471,-0.008,2.0225,69.5132,16.8619,-0.0249,35.7956
7176.0,14.3711,0.0,2.0322,68.0186,15.2877,-0.0285,35.7956
7176.5,14.2537,-0.001,2.0361,67.2713,13.6151,-0.0295,35.7956
7177.0,14.3124,-0.008,2.0312,66.3745,12.5328,-0.0297,35.5305
7177.5,14.3711,-0.004,2.0341,66.4243,11.6473,-0.0299,35.2654
7178.0,14.4297,0.004,2.0225,66.9724,11.7457,-0.0293,35.2654
7178.5,14.4884,0.005,2.0351,66.524,12.0408,-0.0285,35.2654
7179.0,14.3124,-0.005,2.0303,67.3709,12.4344,-0.0279,35.2654
7179.5,14.3124,-0.001,2.0264,66.3247,12.9263,-0.0265,35.0004
7180.0,14.4884,-0.004,2.038,66.7233,13.1231,-0.0251,35.0004
7180.5,14.5471,-0.002,2.0419,67.919,13.5167,-0.0241,34.7353
7181.0,14.6058,0.003,2.04,68.3673,14.6974,-0.0237,34.7353
7181.5,14.3124,0.009,2.0584,68.8157,15.2877,-0.0243,34.7353
7182.0,14.2537,0.016,2.0711,69.6128,15.4845,-0.0247,34.7353
7182.5,14.1363,0.023,2.0555,68.2179,15.4845,-0.0253,34.7353
7183.0,14.1363,0.012,2.0419,67.7695,16.2716,-0.0249,34.7353
7183.5,14.3124,0.004,2.0273,66.8229,16.8619,-0.0249,34.7353
7184.0,14.1363,0.007,2.0312,65.3781,17.3539,-0.0257,34.7353
7184.5,14.4297,0.001,2.0351,65.9261,17.9442,-0.0247,34.4702
7185.0,14.2537,0.007,2.039,65.976,18.141,-0.0231,34.4702
7185.5,14.4884,0.011,2.0429,66.5738,17.7474,-0.0223,34.7353
7186.0,14.4884,0.015,2.0419,70.3602,18.0426,-0.0225,34.7353
7186.5,14.2537,0.009,2.0477,70.3103,18.9281,-0.022,34.7353
7187.0,14.3711,0.001,2.0614,70.0612,19.3217,-0.0233,34.7353
7187.5,14.7232,0.004,2.0614,68.9154,19.0265,-0.0257,34.7353
